0,-0.0022850672,0.00900847,-0.000078461664,-0.01057688,-0.041094966,0.028732209,0.005245605,0.000338559,-0.013838908,-0.03787907,0.008665793,0.016975727,-0.03202719,0.020811081,-0.00065776,-0.0072819013,0.021615056,-0.016659409,0.021852294,-0.0023196645,0.0012183181,0.0003243494,-0.033318818,0.016237652,0.0009678998,0.00014322858,0.04038325,-0.029628443,-0.00748619,0.010102402,-0.00375298,-0.00910732,-0.008323114,-0.019071333,-0.0071105626,0.007064433,-0.004807373,0.006767885,0.020903341,-0.011222695,0.017384304,-0.008560353,-0.023394344,0.0017364535,0.01805648,-0.00009452469,0.0054630735,-0.008006797,-0.017463384,0.009924474,0.013034933,0.03350334,-0.029233046,-0.025265891,0.005538858,0.0065668914,-0.031025514,0.028837647,-0.0033839424,-0.032422584,-0.018530957,-0.026254386,-0.020020287,-0.019058153,-0.026649782,0.009594976,-0.02249811,0.0024432263,0.00375298,-0.0032521433,0.032369863,0.017911501,0.04096317,-0.005716787,0.014313385,-0.027229698,-0.013746648,-0.015763175,-0.015736815,0.014603343,0.001805648,0.0038748942,-0.018886814,0.011578553,0.02103514,0.0043889107,-0.00010698382,0.028257731,-0.023183465,-0.009799264,-0.0073939306,0.012349578,0.010273742,0.032317147,-0.017397484,0.027335139,0.022076353,0.036798313,-0.017740162,-0.02844225,0.024870494,0.007624579,-0.04381003,-0.0077036587,-0.010623009,-0.024382837,-0.005245605,-0.01198713,-0.002718357,-0.020732002,-0.0071105626,0.018781375,0.0028188538,-0.030999154,0.03318702,-0.011756482,0.021364639,-0.024356479,-0.033951454,-0.0067217555,0.008771231,0.007321441,0.017292045,0.0007846166,0.0045899046,-0.0014580277,0.006316473,-0.0031236392,-0.0042900615,-0.022906687,-0.021246018,0.0035816412,0.016896648,0.005298325,-0.020587023,0.014155226,-0.015367778,0.017647903,-0.025793089,-0.026148945,0.015460037,0.02116694,-0.030524677,-0.032448944,0.03455773,0.010748219,-0.00008505162,-0.014616523,0.00528844,0.011380854,0.014642882,0.005100626,-0.00375957,-0.023354804,0.03144727,0.000973666,-0.016000414,-0.009739955,-0.015196439,-0.024316939,0.01051098,0.01506464,0.007380751,0.0080529265,0.018702295,0.021535976,0.0052785547,0.00013540301,-0.006494402,0.006336243,-0.0054894336,0.012244139,-0.02862677,0.011499474,0.009726775,0.033977814,-0.013878448,0.0069787637,-0.03128911,0.01053734,-0.005143461,-0.018385978,0.012685666,0.025002293,-0.024422377,-0.0112951845,0.003072567,0.017766522,-0.019124053,-0.018254178,0.022221332,0.0040033986,0.00042134532,-0.024857314,-0.630527,-0.021588696,0.018161919,-0.027941413,-0.018596856,0.0054268287,0.00892939,0.008777821,0.00047694807,0.01650125,-0.0038320594,0.002873221,-0.009759725,-0.014366104,-0.021628236,-0.0065108766,-0.014827401,-0.005416944,0.014906481,-0.01971715,-0.01654079,0.03345062,-0.01783242,-0.019163592,0.026715683,-0.005706902,-0.008158365,-0.0047118184,-0.01638263,0.033608776,-0.032870702,-0.009871754,0.015749995,0.007031483,0.03202719,0.0030379698,-0.019914847,0.006596546,0.029417565,0.030261079,0.0026969395,-0.007387341,0.019598529,0.0018105905,0.018689116,0.0074466504,0.027756896,0.014273845,0.012395708,0.00753891,-0.0005580869,-0.0032224886,0.0037925197,0.004945762,0.0450753,-0.005792571,0.005845291,-0.019163592,0.018820915,0.0136675695,0.018755015,-0.006474632,0.008975521,-0.042992875,-0.031420913,-0.012138699,0.000026063792,0.021615056,0.021549156,-0.010333051,-0.01358849,0.01634309,-0.009482947,-0.02115376,0.015894974,-0.0023031896,0.0270979,-0.0023559092,0.020007107,0.019809408,0.0035651664,0.00455366,0.007868407,-0.005453189,0.028758569,-0.015631376,0.0015667621,0.014735142,0.015090999,0.031051874,0.0049325824,0.004642624,0.020587023,-0.029391205,-0.02717698,0.016975727,0.0025964428,-0.012850414,0.002280125,0.008112236,0.0022422327,-0.00753891,-0.014656062,0.016988907,0.01656715,0.027572377,-0.005601463,0.02266945,0.020705642,-0.019282212,0.006184674,-0.019862128,-0.01205962,0.000016371921,0.0023872117,-0.018517777,0.018465057,-0.01050439,0.01967761,0.0029836027,0.018675936,0.016988907,0.01635627,0.0008954103,0.008290165,0.0035552813,-0.0012982214,0.020402504,-0.0023196645,-0.0079079475,0.012283678,-0.014471544,0.027519656,-0.02704518,0.035269447,-0.006626201,0.016659409,-0.006184674,0.027967773,-0.045945175,-0.010945917,-0.01356213,0.010161713,0.0013698871,-0.036218397,-0.0394343,0.01353577,-0.0075520896,-0.034030534,0.01498556,-0.021549156,0.013364431,0.0006709399,0.025766728,-0.005710197,-0.01967761,-0.0019868717,-0.019954387,-0.029707523,0.0033905325,0.0020857211,-0.010372591,-0.0331343,-0.022010453,-0.0041417875,-0.008777821,0.025832629,0.022155432,-0.019901667,-0.03758911,0.017529283,0.02849497,-0.017898321,0.023407524,0.011242465,0.008151776,-0.009924474,-0.0075520896,0.014432004,0.003611296,-0.00016691124,0.014234305,-0.008810772,-0.01209257,0.018847274,0.017489744,-0.0011326487,-0.005687132,-0.00004172781,0.0022158728,-0.006141839,0.009509306,0.0022372901,0.027414218,-0.0053774044,-0.0023839166,0.0110052265,0.005103921,0.0025223058,0.019150412,0.025331791,-0.0049853018,0.027704176,0.003459727,0.014563803,-0.006497697,-0.0015898269,-0.023816101,0.03316066,-0.004059413,0.0014044844,-0.01951945,-0.011328135,-0.013786188,0.004210982,0.012613176,0.0024745285,0.040330533,-0.006487812,-0.01957217,-0.0008328057,-0.010240792,0.018241,0.012342988,-0.03946066,0.002334492,0.008224266,0.00299184,-0.01506464,-0.014603343,0.008230856,-0.016646229,0.011604913,0.00602981,-0.0053576343,-0.0014259018,0.034373213,-0.0036244758,-0.0009909647,-0.045839734,0.005710197,0.03413597,0.013344661,-0.011268825,0.032079905,0.020046646,0.016435351,0.047605842,-0.0063757827,0.024936395,-0.0054597785,0.020666102,-0.012474787,0.0022933048,0.00029428274,-0.026307104,0.0040396433,0.021338278,0.01638263,0.0149592,0.008000207,-0.0036409507,0.035849363,-0.011848741,0.01501192,-0.0038287644,0.0048765675,-0.021931374,0.019018613,0.0045931996,0.0080463365,-0.007815688,-0.0048238477,0.009601566,0.012395708,0.008883261,-0.01358849,-0.015960874,0.028099572,0.019796228,-0.02247175,-0.0065174666,0.038195387,0.031816307,-0.010253971,-0.021970915,-0.000012529927,-0.0019951093,-0.02857405,0.006589956,-0.03745731,0.00902824,0.013680749,0.016659409,-0.013021753,-0.024356479,0.024606897,-0.0005630294,-0.015657736,0.02268263,0.012408887,-0.017028447,0.011110666,-0.004504235,0.04989915,0.005453189,-0.011894871,-0.009285248,-0.012652716,-0.0068667345,-0.017410664,0.012402298,-0.032211706,-0.00043328962,0.0020494764,0.006728345,-0.0033065104,-0.019809408,0.019176772,-0.007044663,0.026043506,-0.023038486,0.0008435144,0.015802715,0.09099411,0.042913795,-0.0145506235,0.015631376,-0.0386435,0.0029934875,-0.0011359437,-0.019427191,0.023354804,0.021562336,0.0013163438,-0.021720495,0.026715683,-0.0028600409,0.024830954,0.0021878656,-0.007664119,-0.015262338,0.012593406,-0.023038486,0.015881794,-0.00008798621,0.015170079,0.041332204,0.006494402,-0.010893198,0.0509799,0.005407059,0.013298531,-0.013048113,-0.011822381,0.010688909,0.0012619765,0.023262545,-0.007980437,-0.020152086,0.00900847,-0.0011524186,0.0031170493,-0.0069655837,0.00890303,-0.004207687,0.025239533,-0.0013023401,0.009647695,-0.00604299,0.0052225403,-0.0007277783,0.01356213,-0.0036936705,-0.0065570064,-0.01053075,-0.0052060653,0.00524231,0.018122379,-0.01209916,0.013133783,-0.0050380216,-0.0012677428,-0.060363997,-0.02249811,-0.038828023,0.0149987405,0.0018682525,-0.012507737,-0.018768195,-0.029654803,0.027677815,-0.014827401,0.017120706,0.0024877083,-0.033292457,-0.01945355,0.031236392,0.019888489,0.013825728,0.016764848,-0.017792882,-0.0104121305,0.03592844,-0.02542405,-0.020494763,-0.01654079,-0.010076043,-0.014761502,-0.0017381009,0.0042735864,0.010214432,-0.0071435124,0.035374884,-0.012679076,-0.019018613,0.00751914,-0.0074664205,-0.009463177,0.015776355,0.012316628,-0.005387289,0.00086163677,-0.014656062,-0.042571116,0.002321312,0.008870081,-0.0019423895,0.03616568,0.005047906,-0.008856901,0.013773008,0.0035190366,-0.022735348,-0.018385978,-0.0053510442,-0.013410561,0.0018666051,-0.006468042,0.004860093,0.0178456,0.00090364774,0.021799576,0.006774475,0.0056212326,-0.0150251,-0.0011746597,-0.0022982473,-0.0071171527,0.018847274,-0.011894871,-0.007664119,-0.0019868717,-0.011683992,-0.021285558,0.00187649,-0.012349578,0.014010247,-0.03308158,0.00910073,-0.025292251,0.00074796,-0.021535976,-0.005156641,-0.009937654,0.0015436972,0.008013386,-0.002378974,0.014036607,-0.041358564,-0.014748322,-0.0011301775,0.00007516669,0.04966191,-0.013891628,0.004843618,0.001644194,0.012290268,0.0031384665,-0.034056894,0.028152293,-0.025186813,0.016053133,0.010161713,0.011374264,-0.009884934,0.007769558,0.012744975,0.011670812,0.006919454,-0.008066107,-0.0070117135,-0.03165815,0.006481222,0.011908051,0.0077366084,0.011038177,-0.011077716,0.008428554,0.021114219,0.00028027908,0.013015163,0.020138906,-0.02717698,-0.00604958,-0.012125519,0.013852088,-0.0015848845,-0.039882414,-0.010049683,0.0065570064,-0.009127089,0.011875101,-0.017199786,0.025990788,-0.009443407,0.022234512,0.020138906,0.012514327,0.007954077,0.005713492,-0.021259198,-0.0052027702,0.023631582,-0.023657942,0.0074268808,-0.0066921003,-0.0006054522,-0.00599686,-0.013410561,-0.0031977762,-0.023578864,0.006286818,-0.021101039,-0.021404177,-0.021997273,-0.03453137,-0.018254178,0.044811703,0.0006713518,0.017397484,0.03745731,-0.00890962,0.000751255,-0.006151724,-0.02854769,0.03416233,0.015723635,0.023882002,-0.002634335,0.020573843,-0.032396223,-0.0020593612,-0.022814428,-0.0029555953,0.022853969,0.009641106,0.00013169616,-0.018979074,-0.003217546,0.013107423,0.0017265686,-0.02559539,0.017779702,0.013054703,-0.0037398,0.01785878,0.0015354598,-0.008507634,0.0050808564,-0.007631169,0.014735142,-0.015328238,-0.0062637534,0.008099056,-0.0011787784,-0.027282419,0.018544137,0.022102714,-0.022181792,-0.004052823,-0.005874946,-0.03611296,-0.0014242543,-0.0005016604,0.020349784,-0.018241,-0.015723635,0.01659351,0.02567447,-0.009627926,-0.021680955,0.006283523,0.019638069,0.0044416306,-0.027756896,0.019743508,0.019914847,0.01821464,-0.016250832,-0.0017726982,0.015170079,-0.014010247,-0.022234512,0.0064087324,0.025213173,-0.024501458,-0.038828023,-0.00062851707,-0.019914847,0.0300502,-0.005736557,0.0026228025,-0.0095290765,-0.017621543,0.015539116,-0.027704176,0.018465057,-0.015908154,0.024830954,-0.014379284,0.021905014,-0.0299184,0.008856901,-0.008593303,0.022379491,-0.025068194,0.028784929,0.003311453,-0.0038518293,0.02989204,-0.0028172063,-0.028732209,-0.041068606,0.0064120274,0.008158365,-0.034030534,-0.01801694,-0.0017809357,-0.02227405,0.0005510851,0.018992255,-0.02566129,0.01946673,0.008145186,-0.016224472,0.013436921,-0.02107468,0.04009329,0.010800938,-0.0033905325,-0.019967567,-0.03611296,-0.007954077,0.02862677,0.022260873,-0.019097693,-0.010695498,-0.0066921003,-0.010866838,0.0030396173,0.013041523,0.0069655837,0.015710456,0.010655959,-0.0032801507,0.011796022,-0.018886814,-0.015855435,0.0018072955,-0.014748322,-0.0034168924,-0.042729277,-0.012982214,-0.034083255,0.021680955,0.01352259,-0.008764641,-0.0014291968,0.008039746,-0.032844342,0.028363172,-0.013232632,0.0018616626,0.055935547,0.036534715,-0.009278658,0.031763587,-0.0010782816,0.03318702,-0.025055014,-0.014524263,0.0022438802,-0.029628443,0.014893301,0.0072753117,-0.021575516,-0.017371124,0.017700622,-0.009179809,0.009996964,0.028363172,-0.0042867665,-0.0029852502,-0.004464695,0.012316628,-0.027625097,0.029180326,0.0043955008,-0.012982214,-0.01349623,-0.014115686,-0.004075888,-0.0299184,0.03613932,0.004458105,-0.01352259,-0.0056607723,0.0069589936,0.0016343091,-0.017463384,-0.011196336,0.036824673,-0.0016466653,-0.00902165,-0.0075982194,0.010695498,-0.02550313,-0.0074005206,0.009482947,-0.0071171527,-0.008560353,0.006754705,0.0066986904,0.029549364,-0.017911501,0.0037068503,-0.029259406,-0.000015393725,0.008362655,-0.0044449256,-0.011110666,0.006349423,0.005400469,-0.010049683,-0.008705332,-0.011420394,-0.008619662,-0.0048238477,-0.020455224,0.021535976,-0.015736815,-0.021812756,-0.005739852,-0.020758362,0.017502924,0.0052093603,-0.006596546,-0.013048113,-0.006319768,0.21340914,-0.012435247,0.021483257,0.015960874,-0.018913174,-0.010794348,0.014326565,0.0012726852,0.0014530853,0.024224678,-0.042940155,0.033239737,-0.014392464,0.023078026,0.0011837209,-0.019216312,-0.03793179,-0.032290787,-0.031341832,0.03202719,-0.008112236,0.01053734,-0.007842048,-0.01357531,0.015974054,0.016962547,-0.0047843084,0.010695498,0.0134501,0.020152086,-0.008184725,-0.006636086,0.018517777,0.0055289734,-0.0065537114,0.0026557522,0.01202008,-0.019374471,0.004372436,0.023354804,-0.0005708549,-0.0011178213,-0.027598737,-0.011683992,-0.0007895591,0.035770282,-0.006438387,-0.014418824,-0.0011351199,-0.006761295,-0.04383639,-0.018280538,-0.0074993703,0.020099366,0.014168406,-0.0052192453,0.0052258354,0.04054141,-0.016857108,0.029074887,-0.021443717,0.017239325,-0.036613796,0.041253127,0.0080529265,0.03645564,-0.018478237,0.0033839424,0.003446547,-0.023117566,0.024962753,0.0038617144,-0.02567447,0.014023427,0.008257215,-0.01506464,0.017265685,0.02400062,0.013120603,0.010333051,-0.018715475,-0.00748619,-0.00910732,-0.0005597344,-0.011921231,-0.015868613,0.019071333,-0.013081063,0.0013838907,-0.015578656,-0.01050439,-0.030181998,-0.02247175,0.005110511,-0.00088140665,0.0037760448,0.018979074,-0.0015263986,-0.015868613,-0.0152886985,-0.025924888,0.08798909,0.014616523,0.015209619,-0.030788274,-0.0082044955,-0.0027611917,0.024817774,-0.009344558,-0.028152293,0.008771231,-0.015196439,-0.008408784,-0.009917884,0.0034926767,0.026597062,-0.0210615,-0.0072028222,0.028758569,-0.012922904,-0.0074796,0.0013385848,0.009403868,-0.008975521,0.0066756257,-0.009680646,-0.029022167,-0.011110666,-0.011776252,-0.015684096,0.030366518,-0.0047118184,0.015855435,0.0051830006,-0.019163592,0.014748322,0.02841589,-0.009944244,-0.017292045,0.01800376,-0.0011474761,0.01822782,-0.0012875127,0.0006178084,0.007874997,-0.027256059,0.0018913174,-0.021812756,-0.013878448,-0.032448944,-0.020415684,-0.018860454,0.009515896,-0.039223418,0.017647903,-0.008863491,-0.021720495,-0.028995806,-0.01199372,0.03603388,-0.03571756,0.0064021423,0.0089228,0.0047612432,0.0009250651,0.015565476,-0.16596146,0.008099056,0.035902083,0.004257112,0.032580744,0.002772724,-0.0211933,0.014352924,-0.025213173,-0.0027348318,0.03600752,-0.018478237,-0.00449435,-0.00048765677,0.006201149,-0.008362655,-0.028257731,0.024396017,0.010629599,0.0025453705,0.014339744,0.011334725,-0.01039895,-0.025094554,-0.0035717562,-0.0067052804,-0.016079493,0.012586816,-0.01785878,-0.015209619,-0.0077563785,0.002321312,0.038116306,0.00095801486,0.006326358,0.011670812,0.0072687217,-0.007657529,-0.0060759396,0.030761916,-0.0028896958,0.024685975,-0.0025947953,-0.024066519,-0.0047612432,0.02104832,0.021786395,-0.0009234176,-0.010036503,-0.0069787637,0.006886504,-0.020758362,-0.0023427294,0.0065603014,0.001953922,0.012461607,-0.028890368,0.0007940897,-0.025714008,-0.014642882,0.0178456,0.007789328,0.03197447,-0.02697928,0.015987234,-0.01507782,-0.018939534,0.01358849,-0.01507782,0.018952714,0.0077959183,-0.0356912,0.002724947,-0.008613072,-0.0120332595,-0.0101155825,-0.016211292,0.010748219,0.002179628,-0.018504597,0.0033806474,0.013628029,-0.023868822,-0.0017298635,-0.0017694032,-0.021535976,-0.015552296,-0.0013838907,-0.0038814843,0.0014753265,0.02717698,-0.021694135,-0.00062851707,-0.006471337,-0.011071126,0.015710456,0.0056311176,0.003301568,-0.005861766,-0.011789432,0.015552296,-0.03490041,-0.007183052,0.015947694,0.025779909,0.0068271947,0.005393879,0.019176772,0.010629599,0.0053213895,-0.026583884,-0.010649369,0.024303759,0.026425725,0.0026705798,-0.000069143054,-0.014827401,-0.020138906,-0.0009695473,0.0007236596,0.039249778,0.0019193247,0.02717698,0.014537443,-0.008692152,0.0006491107,-0.09347194,-0.018886814,0.0148537615,0.032343503,-0.016053133,0.0022455275,0.00026545167,0.008283575,0.002176333,0.010385771,-0.038063586,-0.017753342,-0.024567356,-0.014352924,-0.017002087,0.0036936705,0.007617989,-0.013865268,-0.019954387,0.019163592,0.00890962,-0.0027364793,-0.009324788,-0.0089228,-0.02846861,-0.007874997,-0.044679902,0.023117566,-0.0013550597,0.018768195,-0.008244035,-0.013094243,-0.011189746,0.005703607,0.0017084462,-0.011506064,-0.0024366362,-0.017937861,0.029074887,-0.022919867,0.017028447,0.006461452,0.004599789,-0.017147066,0.037378233,-0.02551631,-0.0036739006,0.02268263,0.005588283,-0.0006248102,-0.020600203,-0.037720907,-0.007723429,-0.000017041215,0.017450204,0.008810772,0.02563493,0.013397381,-0.031157313,0.013371021,-0.003227431,-0.0028007315,-0.040172372,0.0072884914,0.01348964,0.00045759007,-0.027783256,-0.016250832,0.025911707,-0.012435247,0.010952507,0.007183052,-0.0049259923,-0.014432004,-0.018241,0.011558783,0.00020851033,-0.0016779676,0.01202008,-0.0064120274,-0.018491417,-0.012461607,0.0060726446,-0.015130539,0.02563493,0.011789432,0.021944555,0.006774475,0.020349784,-0.045444336,0.024343299,0.0005819755,0.004935877,-0.01660669,-0.00035297452,0.016277192,0.00031446447,-0.015802715,0.00052019465,-0.00449435,0.010174892,-0.0016705539,-0.0598368,0.011703762,-0.020402504,-0.004695344,-0.013153552,-0.0036475407,0.013100833,-0.00044852888,-0.042202078,0.02701882,-0.038564425,0.017120706,0.00020511239,-0.02691338,-0.03743095,-0.0060924143,0.0241456,-0.000712539,0.007176462,0.00090200023,-0.014273845,0.020165266,0.0359548,0.0269002,0.005150051,-0.008962341,0.0045866095,0.015196439,0.0035091517,0.0144056445,0.012408887,-0.03194811,0.015275518,0.0063988473,-0.019980747,0.0055092033,-0.0065273517,0.01635627,0.03200083,-0.018306898,0.0037233252,-0.028679488,0.003243906,-0.017542463,-0.010649369,-0.005535563,-0.03010292,0.011552193,0.01631673,-0.004013283,0.041780323,0.017107526,0.00084516185,-0.01780606,-0.026148945,-0.0034959717,0.0044284505,-0.022419032,0.015578656,-0.019624889,0.030893715,-0.028890368,0.0075850394,0.004820553,0.0080463365,-0.010978867,-0.006912864,0.01060983,0.0027974364,-0.0055092033,-0.010346231,-0.009957423,0.008059517,0.01060324,0.029074887,-0.0026788171,0.0019390946,0.011117256,-0.017002087,0.034056894,0.032053545,-0.008962341,-0.012408887,0.018755015,0.014181586,-0.018768195,-0.013232632,0.00901506,-0.023829281,0.007176462,-0.00033196903,0.0356912,0.0052258354,0.009851985,0.004804078,0.016936187,0.023223005,-0.0069655837,0.011697172,-0.004197802,0.01945355,0.020099366,-0.013759828,-0.024791416,-0.018886814,0.017212965,-0.02567447,-0.030972794,0.005584988,0.04362551,0.0076048095,-0.00091847515,0.030867355,0.023763381,-0.03155271,0.026636602,0.011137025,-0.024527816,-0.024646437,0.026689323,-0.0053213895,0.008896441,0.015947694,-0.0011474761,0.02227405,0.015315058,0.0068074246,-0.011433574,-0.010056273,0.0022241103,-0.021390997,-0.0089228,-0.011769662,-0.007380751,-0.0068535544,-0.029681163,-0.0136675695,0.027466938,-0.0082044955,0.061892867,0.044073626,-0.013733469,0.020152086,0.016448531,0.030340157,0.000654465,0.005291735,0.010286922,-0.0054762536,0.005594873,-0.011163386,-0.0095290765,-0.014721962,-0.017529283,-0.011071126,-0.010543929,0.012942674,-0.042623837,-0.0034860868,0.016843928,0.008125416,0.009061189,-0.01353577,-0.034346852,-0.024277398,-0.0024399313,-0.035875723,-0.020666102,-0.0012652716,0.012995394,0.002698587,-0.015183259,-0.02398744,0.0038518293,-0.013997067,-0.004049528,-0.012738385,0.0069919433,-0.011769662,0.0071171527,0.022722168,-0.01507782,-0.028705848,-0.025964428,0.020310245,0.0006083353,-0.027308779,-0.0075916294
